Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty 
বহুপদী ধারণা,1,কোনটি একটি বহুপদী রাশি?,2x³,7 - 3a²,x³ + x⁻²,√(n - 4),A,বহুপদীতে শুধুমাত্র অঋণাত্মক পূর্ণসংখ্যা ঘাত থাকে; x⁻² এবং √(n - 4) বহুপদী নয়।,1
বহুপদী ধারণা,2,বহুপদী P(x) = 3x² + 5x + 2 এর ডিগ্রি কত?,0,1,2,3,C,সর্বোচ্চ ঘাতের পদ হল 3x²; তাই ডিগ্রি 2।,1
বহুপদী ধারণা,3,বহুপদী P(x) = 4x³ - 2x + 5 এর ধ্রুবক পদ কোনটি?,4x³,-2x,5,0,C,ধ্রুবক পদ হল x-এর ঘাত 0 বিশিষ্ট পদ; এখানে 5।,1
বহুপদী ধারণা,4,বহুপদী P(x) = 2x⁴ - x² + 3 এর প্রধান সহগ কত?,2,-1,3,0,A,প্রধান সহগ হল সর্বোচ্চ ডিগ্রির পদের সহগ; এখানে 2।,1
বহুপদী ধারণা,5,P(x) = x³ + 2x² - x + 1 হলে P(1) এর মান কত?,3,2,1,0,A,P(1) = 1³ + 2(1)² - 1 + 1 = 3।,1
বহুপদী ধারণা,6,কোনটি দুই চলকের বহুপদী?,x² + 2xy + y²,x + √y,1/x + y,x/y + 2,A,বহুপদীতে অঋণাত্মক পূর্ণসংখ্যা ঘাত থাকে; শুধু a বহুপদী।,2
বহুপদী ধারণা,7,P(x) = 2x³ - 3x + 1 হলে P(-1) এর মান কত?,-4,2,0,1,B,P(-1) = 2(-1)³ - 3(-1) + 1 = 2।,2
বহুপদী ধারণা,8,বহুপদী 5x²y - 3xy² + 2 এর ডিগ্রি কত?,1,2,3,4,C,পদ 5x²y এর ডিগ্রি 2+1=3; এটিই সর্বোচ্চ।,2
বহুপদী ধারণা,9,"বহুপদী P(x, y) = x² + 2xy + y² এর ডিগ্রি কত?",1,2,3,4,B,প্রতিটি পদের ডিগ্রি 2 (x²; 2xy; y²); তাই ডিগ্রি 2।,2
বহুপদী ধারণা,10,P(x) = x⁴ - 2x² + 1 এর প্রধান পদ কোনটি?,x⁴,-2x²,1,0,A,প্রধান পদ হল সর্বোচ্চ ডিগ্রির পদ; এখানে x⁴।,2
বহুপদী ধারণা,11,বহুপদী P(x) = 3x⁵ - 2x³ + x - 1 এর ডিগ্রি কত?,3,4,5,6,C,সর্বোচ্চ ঘাতের পদ 3x⁵; তাই ডিগ্রি 5।,3
বহুপদী ধারণা,12,"P(x, y, z) = x³ + y³ + z³ - 3xyz এর ডিগ্রি কত?",2,3,4,5,B,প্রতিটি পদের ডিগ্রি 3; তাই বহুপদীর ডিগ্রি 3।,3
বহুপদী ধারণা,13,P(x) = 2x³ + x² - 5x + 2 হলে P(2) এর মান কত?,8,12,16,20,B,P(2) = 2(2³) + 2² - 5(2) + 2 = 12।,3
বহুপদী ধারণা,14,কোনটি তিন চলকের বহুপদী?,x² + y²,x + y + z,x³ + y²z + xyz,√x + y + z,C,শুধু c-তে অঋণাত্মক পূর্ণসংখ্যা ঘাত আছে।,3
বহুপদী ধারণা,15,বহুপদী 4x²y + 2xy²z - 3 এর ধ্রুবক পদ কত?,-3,0,2,4,A,ধ্রুবক পদ হল চলকবিহীন পদ; এখানে -3।,3
বহুপদী ধারণা,16,P(x) = x⁴ - 3x³ + 2x - 1 হলে P(-2) এর মান কত?,35,49,53,57,A,P(-2) = (-2)⁴ - 3(-2)³ + 2(-2) - 1 = 35।,4
বহুপদী ধারণা,17,বহুপদী 2x³y² + xy + 3 এর ডিগ্রি কত?,2,3,4,5,D,পদ 2x³y² এর ডিগ্রি 3+2=5; এটিই সর্বোচ্চ।,4
বহুপদী ধারণা,18,"P(x, y) = 3x²y - 2xy² + 5x এর প্রধান সহগ কত?",3,-2,5,0,A,প্রধান পদ 3x²y এর সহগ 3।,4
বহুপদী ধারণা,19,কোনটি বহুপদী নয়?,x² + 3x + 1,2x³ - x,1/x + 2,xy + y²,C,1/x-এ ঋণাত্মক ঘাত আছে; তাই বহুপদী নয়।,4
বহুপদী ধারণা,20,P(x) = 2x⁵ - x³ + 4x - 3 এর প্রধান পদ কোনটি?,2x⁵,-x³,4x,-3,A,প্রধান পদ হল সর্বোচ্চ ডিগ্রির পদ; এখানে 2x⁵।,4
বহুপদী ধারণা,21,"বহুপদী P(x, y, z) = x²yz + xy²z + xyz² এর ডিগ্রি কত?",3,4,5,6,B,প্রতিটি পদের ডিগ্রি 2+1+1=4; তাই ডিগ্রি 4।,5
বহুপদী ধারণা,22,P(x) = 3x⁴ - 2x² + 5 হলে P(1/2) এর মান কত?,45/16,47/16,49/16,51/16,C,P(1/2) = 3(1/16) - 2(1/4) + 5 = 49/16।,5
বহুপদী ধারণা,23,বহুপদী 5x²y³ + 2xy + 1 এর ধ্রুবক পদ কত?,0,1,2,5,B,ধ্রুবক পদ হল চলকবিহীন পদ; এখানে 1।,5
বহুপদী ধারণা,24,"P(x, y) = x³y + 2x²y² - xy এর প্রধান পদ কোনটি?",x³y,2x²y²,-xy,0,B,ডিগ্রি 2+2=4 সর্বোচ্চ; তাই প্রধান পদ 2x²y²।,5
বহুপদী ধারণা,25,কোনটি এক চলকের বহুপদী?,x² + y²,2x³ - 5x + 1,xy + yz,√x + 2,B,শুধু b-তে একটি চলক (x) আছে।,5
বহুপদীর ক্রিয়াকলাপ,26,(x² + 1)(x + 2) এর গুণফল কী?,x³ + 2x² + x + 2,x³ + x + 2,x² + 2x + 1,x³ + 2x + 1,A,গুণফল = x²(x + 2) + 1(x + 2) = x³ + 2x² + x + 2।,1
বহুপদীর ক্রিয়াকলাপ,27,বহুপদী x² - 3x + 2 কে x - 1 দ্বারা ভাগ করলে ভাগশেষ কত?,0,1,2,3,A,অবশিষ্ট উপপাদ্য: P(1) = 1² - 3(1) + 2 = 0।,1
বহুপদীর ক্রিয়াকলাপ,28,(2x + 1)(x - 3) এর গুণফলের ডিগ্রি কত?,1,2,3,4,B,ডিগ্রি = 1 + 1 = 2 (উভয় বহুপদীর ডিগ্রির যোগফল)।,1
বহুপদীর ক্রিয়াকলাপ,29,x³ - 2x + 1 কে x + 1 দ্বারা ভাগ করলে ভাগশেষ কত?,-4,-2,0,2,D,P(-1) = (-1)³ - 2(-1) + 1 = 2।,1
বহুপদীর ক্রিয়াকলাপ,30,(x² - 1) ÷ (x - 1) এর ভাগফল কী?,x - 1,x + 1,x² + 1,x + 2,B,ভাগ করলে: x² - 1 = (x - 1)(x + 1); ভাগফল x + 1।,1
বহুপদীর ক্রিয়াকলাপ,31,(x² + 3)(x - 2) এর প্রধান সহগ কত?,1,-2,3,0,A,গুণফল = x³ - 2x² + 3x - 6; প্রধান সহগ 1।,2
বহুপদীর ক্রিয়াকলাপ,32,P(x) = x³ - x + 2 কে x - 2 দ্বারা ভাগ করলে ভাগশেষ কত?,0,2,4,8,D,P(2) = 2³ - 2 + 2 = 8 |,2
বহুপদীর ক্রিয়াকলাপ,33,(2x² + 1)(x + 1) এর গুণফল কী?,2x³ + 2x² + x + 1,2x³ + x + 1,x³ + 2x² + 1,2x² + x + 1,A,গুণফল = 2x²(x + 1) + 1(x + 1) = 2x³ + 2x² + x + 1।,2
বহুপদীর ক্রিয়াকলাপ,34,x² + 2x + 1 কে x + 1 দ্বারা ভাগ করলে ভাগফলের ডিগ্রি কত?,0,1,2,3,B,ডিগ্রি = 2 - 1 = 1 (ডিভিডেন্ড - ডিভাইসর)।,2
বহুপদীর ক্রিয়াকলাপ,35,x - 1 যদি x³ - x² + ax - 2 এর উৎপাদক হয়; তবে a এর মান কত?,0,1,2,3,C,P(1) = 1 - 1 + a - 2 = 0; তাই a = 2।,2
বহুপদীর ক্রিয়াকলাপ,36,(x² - x + 1)(x + 2) এর প্রধান পদ কোনটি?,x³,2x³,x²,-x³,A,গুণফল = x³ + x² + x + 2; প্রধান পদ x³।,3
বহুপদীর ক্রিয়াকলাপ,37,P(x) = 2x³ - 3x² + x - 1 কে x + 1 দ্বারা ভাগ করলে ভাগশেষ কত?,-8,-6,-7,-2,C,P(-1) = 2(-1)³ - 3(-1)² + (-1) - 1 = -7।,3
বহুপদীর ক্রিয়াকলাপ,38,(x² + 2x + 1) ÷ (x + 1) এর ভাগফল কী?,x + 1,x - 1,x² + 1,x + 2,A,x² + 2x + 1 = (x + 1)²; ভাগফল x + 1।,3
বহুপদীর ক্রিয়াকলাপ,39,x + 2 যদি x³ + ax² + x - 6 এর উৎপাদক হয়; তবে a এর মান কত?,1,2,3,4,D,P(-2) = -8 + 4a - 2 - 6 = 0; তাই a = 4।,3
বহুপদীর ক্রিয়াকলাপ,40,(2x - 1)(x² + 1) এর প্রধান সহগ কত?,1,2,-1,-2,B,গুণফল = 2x³ - x² + 2x - 1; প্রধান সহগ 2।,3
বহুপদীর ক্রিয়াকলাপ,41,x³ - 6x² + 11x - 6 এর উৎপাদক কোনটি?,x - 1,x + 1,x - 2,x + 2,A,P(1) = 1 - 6 + 11 - 6 = 0; তাই x - 1 উৎপাদক।,4
বহুপদীর ক্রিয়াকলাপ,42,(3x² + 2)(x - 1) এর গুণফলের ডিগ্রি কত?,2,3,4,5,B,ডিগ্রি = 2 + 1 = 3।,4
বহুপদীর ক্রিয়াকলাপ,43,P(x) = x⁴ - 2x³ + x - 1 কে x - 1 দ্বারা ভাগ করলে ভাগশেষ কত?,1,2,-1,-2,C,P(1) = 1 - 2 + 1 - 1 = -1।,4
বহুপদীর ক্রিয়াকলাপ,44,x² + 3x + 2 কে x + 2 দ্বারা ভাগ করলে ভাগফল কী?,x + 1,x - 1,x + 2,x - 2,A,x² + 3x + 2 = (x + 2)(x + 1); ভাগফল x + 1।,4
বহুপদীর ক্রিয়াকলাপ,45,x - 3 যদি x³ - ax² + 6x - 18 এর উৎপাদক হয়; তবে a এর মান কত?,3,4,5,6,A,P(3) = 27 - 9a + 18 - 18 = 0; তাই a = 3।,4
বহুপদীর ক্রিয়াকলাপ,46,(x² - 2x + 1)(x + 3) এর প্রধান পদ কোনটি?,x³,3x³,x²,-x³,A,গুণফল = x³ + x² - 5x + 3; প্রধান পদ x³।,5
বহুপদীর ক্রিয়াকলাপ,47,P(x) = 2x⁴ - 3x² + x - 1 কে 2x - 1 দ্বারা ভাগ করলে ভাগশেষ কত?,1/2,3/4, - 9/8,7/4,C,P(1/2) = 2(1/16) - 3(1/4) + 1/2 - 1 = -9/8।,5
বহুপদীর ক্রিয়াকলাপ,48,x³ + 2x² - x - 2 এর উৎপাদক নয় কোনটি?,x - 1,x + 1,x - 2,x + 2,C, x-2 বাদে বাকিগুলো উৎপাদক।,5
বহুপদীর ক্রিয়াকলাপ,49,(x² + x + 1)(2x - 1) এর প্রধান সহগ কত?,1,-2,3,2,D,গুণফল = 2x³ + x² + x - 1; প্রধান সহগ 2।,5
বহুপদীর ক্রিয়াকলাপ,50,x² - 5x + 6 কে x - 3 দ্বারা ভাগ করলে ভাগফল কী?,x - 2,x + 2,x - 1,x + 1,A,x² - 5x + 6 = (x - 3)(x - 2); ভাগফল x - 2।,5
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",51,কোনটি প্রতিসম রাশি?,a + b + c,x² - y² + z²,2a² - 5bc,x/y + y/z,A,a; b; c পরস্পর বিনিময়ে অপরিবর্তিত থাকে।,1
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",52,কোনটি সমজাতীয় রাশি?,x² + 2xy + y²,x + y + z,x² + y,xy + z,A,প্রতিটি পদের ডিগ্রি 2; তাই সমজাতীয়।,1
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",53,x² + y² + z² + xy + yz + zx কি ধরনের রাশি?,প্রতিসম,চক্রীয়,উভয়ই,কোনটিই নয়,C,x; y; z বিনিময়ে অপরিবর্তিত; তাই প্রতিসম ও চক্রীয়।,1
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",54,কোনটি চক্রীয় রাশি?,x² + y²,x + y + z,x²y + y²z + z²x,xy + yz,C,x→y; y→z; z→x হলে অপরিবর্তিত থাকে।,1
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",55,x² + 2xy + 3y² কি সমজাতীয় রাশি?,হ্যাঁ,না,শুধু প্রতিসম,শুধু চক্রীয়,A,প্রতিটি পদের ডিগ্রি 2; তাই সমজাতীয়।,1
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",56,x²(y - z) + y²(z - x) + z²(x - y) কি চক্রীয়?,হ্যাঁ,না,শুধু প্রতিসম,শুধু সমজাতীয়,A,x→y; y→z; z→x হলে রাশি অপরিবর্তিত থাকে।,2
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",57,কোনটি প্রতিসম নয়?,ab + bc + ca,x² + y² + xy,x² + y² + z²,2x² + 3xy + y²,D,x ও y বিনিময়ে রাশি পরিবর্তিত হয়।,2
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",58,a³ + b³ + c³ - 3abc এর ডিগ্রি কত?,2,3,4,5,B,প্রতিটি পদের ডিগ্রি 3; তাই রাশির ডিগ্রি 3।,2
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",59,কোনটি সমজাতীয় ও প্রতিসম?,x² + y²,x + y + z,x² + 2xy + y²,xy + yz + zx,D,প্রতিটি পদের ডিগ্রি 2 এবং x; y; z বিনিময়ে অপরিবর্তিত।,2
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",60,x²y + y²z + z²x এর ডিগ্রি কত?,2,3,4,5,B,প্রতিটি পদের ডিগ্রি 3 (যেমন x²y: 2+1=3)।,2
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",61,a(b - c) + b(c - a) + c(a - b) কি চক্রীয়?,হ্যাঁ,না,শুধু প্রতিসম,শুধু সমজাতীয়,A,a→b; b→c; c→a হলে রাশি অপরিবর্তিত থাকে।,3
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",62,কোনটি চক্রীয় নয়?,x² + y² + z² + xy + yz + zx,x²y + y²z + z²x,x² - y² + z²,ab + bc + ca,C,x→y; y→z; z→x হলে রাশি পরিবর্তিত হয়।,3
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",63,x³ + y³ + z³ - 3xyz কি প্রতিসম?,হ্যাঁ,না,শুধু চক্রীয়,শুধু সমজাতীয়,A,x; y; z বিনিময়ে রাশি অপরিবর্তিত; তাই প্রতিসম।,3
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",64,কোনটি সমজাতীয় রাশি?,x + y + z,x² + y²,xy + yz + zx,x² + xy + y,C,প্রতিটি পদের ডিগ্রি 2; তাই সমজাতীয়।,3
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",65,a²(b - c) + b²(c - a) + c²(a - b) এর ডিগ্রি কত?,2,3,4,5,B,প্রতিটি পদের ডিগ্রি 3 (যেমন a²(b - c): 2+1=3)।,3
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",66,(a - b)³ + (b - c)³ + (c - a)³ এর উৎপাদক কী?,3(a - b)(b - c)(c - a),a + b + c,a² + b² + c²,abc,A,A + B + C = 0; তাই A³ + B³ + C³ = 3ABC।,4
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",67,a³ + b³ + c³ - 3abc এর উৎপাদক কোনটি?,(a + b + c)(a² + b² + c² - ab - bc - ca),a + b + c,a² + b² + c²,abc,A,সূত্র: a³ + b³ + c³ - 3abc = (a + b + c)(a² + b² + c² - ab - bc - ca)।,4
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",68,কোনটি চক্রীয় কিন্তু প্রতিসম নয়?,x²(y - z) + y²(z - x) + z²(x - y),x + y + z,xy + yz + zx,x² + y² + z²,A,চক্রীয় কিন্তু x; y বিনিময়ে পরিবর্তিত হয়।,4
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",69,a(b² - c²) + b(c² - a²) + c(a² - b²) এর উৎপাদক কী?,(a - b)(b - c)(c - a),(a + b)(b + c)(c + a),a + b + c,abc,A,রাশিটি চক্রীয়; উৎপাদক (a - b)(b - c)(c - a)।,4
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",70,(b + c)(c + a)(a + b) + abc এর উৎপাদক কী?,(a + b + c)(ab + bc + ca),a + b + c,ab + bc + ca,abc,A,a = -(b + c) হলে রাশি 0; তাই উৎপাদক।,4
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",71,a³(b - c) + b³(c - a) + c³(a - b) এর উৎপাদক কী?,(a - b)(b - c)(c - a)(a + b + c),a + b + c,a² + b² + c²,abc,A,a = b হলে রাশি 0; চক্রীয় ও সমজাতীয়।,5
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",72,কোনটি সমজাতীয় ও চক্রীয়?,x² + y² + z²,xy + yz + zx,x²y + y²z + z²x,x + y + z,C,প্রতিটি পদের ডিগ্রি 3 এবং চক্রীয়।,5
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",73,a²(b - c)³ + b²(c - a)³ + c²(a - b)³ এর উৎপাদক কী?,(a - b)(b - c)(c - a),a + b + c,  -(a-b)(b-c)(c-a)(ab+bc+ca),abc,C,a = b হলে রাশি 0; চক্রীয় ও সমজাতীয়।,5
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",74,কোনটি প্রতিসম ও চক্রীয়?,x² + y² + z²,xy + yz + zx,x²y + y²z + z²x,x² - y² + z²,B,x; y; z বিনিময়ে অপরিবর্তিত; প্রতিসম ও চক্রীয়।,5
"সমমাত্রিক বহুপদী, প্রতিসম ও চক্রক্রমিক রাশি",75,b²c²(b² - c²) + c²a²(c² - a²) + a²b²(a² - b²) এর উৎপাদক কী?,(a - b)(b - c)(c - a),a + b + c,(a² - b²)(b² - c²)(c² - a²),abc,C,রাশিটি চক্রীয়; উৎপাদক (a² - b²)(b² - c²)(c² - a²)।,5
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,76,কোনটি ভগ্নাংশ?,x/(x - 1),x² + 1,x + 1/x,√x + 1,A,ভগ্নাংশে লব ও হর বহুপদী; শুধু a ভগ্নাংশ।,1
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,77,নিচের কোনটি সঠিক ভগ্নাংশ?,x/(x² + 1),x²/(x + 1),x³/(x - 1),x² + 1,A,লবের ডিগ্রি (1) হরের (2) থেকে কম।,1
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,78,1/(x - 1)(x - 2) = A/(x - 1) + B/(x - 2) হলে A = ?,1,2,-1,-2,C,x = 1 হলে 1 = A(1 - 2); তাই A = -1।,1
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,79,x/(x - 1)(x - 2) এর আংশিক ভগ্নাংশ কী?,1/(x - 1) + 1/(x - 2),-1/(x - 1) + 2/(x - 2),2/(x - 1) - 1/(x - 2),1/(x - 1) - 1/(x - 2),B,A = -1; B = 2; সমাধানে A/(x - 1) + B/(x - 2)।,1
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,80,a/(a - b)(a - c) + b/(b - c)(b - a) + c/(c - a)(c - b) = ?,0,1,2,3,A,সাধারণ হরে নিয়ে লব 0 হয়।,1
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,81,2x/(x - 1)(x - 2) এর আংশিক ভগ্নাংশ কী?,1/(x - 1) + 1/(x - 2),  -2/(x - 1) + 4/(x - 2),1/(x - 1) - 1/(x - 2),2/(x - 1) + 2/(x - 2),B,A = -2; B = 4; সমাধানে A/(x - 1) + B/(x - 2)।,2
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,82,x²/(x - 1)(x - 2) = 1 + A/(x - 1) + B/(x - 2) হলে A = ?,1,-1,2,-2,B,x = 1 হলে A = -1; সমাধানে A/(x - 1) + B/(x - 2)।,2
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,83,1/(x - 1)(x - 2)(x - 3) এর আংশিক ভগ্নাংশে A = ?,1/2,-1/2,1/3,-1/3,A,x = 1 হলে 1 = A(1 - 2)(1 - 3); তাই A = 1/2।,2
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,84,a²/(a - b)(a - c) + b²/(b - c)(b - a) + c²/(c - a)(c - b) = ?,0,1,2,3,B,সাধারণ হরে নিয়ে লব a² + b² + c² - ab - bc - ca হয়।,2
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,85,3x/(x - 1)(x - 2) এর আংশিক ভগ্নাংশ কী?,3/(x - 1) - 3/(x - 2),2/(x - 1) + 1/(x - 2),  -3/(x - 1) + 6/(x - 2),3/(x - 1) + 3/(x - 2),C,A = -3; B = 6; সমাধানে A/(x - 1) + B/(x - 2)।,2
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,86,x/(x - 1)²(x - 2) = A/(x - 1) + B/(x - 1)² + C/(x - 2) হলে B = ?,1,-1,2,-2,B,x = 1 হলে B = -1; সমাধানে B/(x - 1)²।,3
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,87,2/(x - 1)(x² + 1) = A/(x - 1) + (Bx + C)/(x² + 1) হলে A = ?,1/2,2/3,1,2,C,x = 1 হলে 2 = A(1² + 1); তাই A = 1।,3
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,88,(x + 1)/(x - 1)(x - 2) এর আংশিক ভগ্নাংশ কী?,2/(x - 1) - 1/(x - 2),1/(x - 1) + 1/(x - 2),2/(x - 1) + 1/(x - 2),  -2/(x - 1) + 3/(x - 2),D,A = -2; B = 3; সমাধানে A/(x - 1) + B/(x - 2)।,3
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,89,1/(x - 1)(x² + 1) এর আংশিক ভগ্নাংশে A = ?,1/2,-1/2,1/3,-1/3,A,x = 1 হলে 1 = A(1² + 1); তাই A = 1/2।,3
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,90,(x² - 1)/(x - 2)(x - 3) = 1 + A/(x - 2) + B/(x - 3) হলে A = ?,1,-1,2,-3,D,x = 2 হলে A = -3; সমাধানে A/(x - 2) + B/(x - 3)।,3
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,91,x/(x - 1)²(x - 2) এর আংশিক ভগ্নাংশে C = ?,1,2,-1,-2,B,x = 2 হলে 2 = C(2 - 1)²; তাই C = 2।,4
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,92,2x/(x + 1)(x² + 1) = A/(x + 1) + (Bx + C)/(x² + 1) হলে A = ?,1,-1,2,-2,A,x = -1 হলে -2 = A((-1)² + 1); তাই A = 1।,4
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,93,(x² + 1)/(x - 1)(x - 2) এর আংশিক ভগ্নাংশ কী?,1 + 2/(x - 1) - 1/(x - 2),1 + 1/(x - 1) + 1/(x - 2),1 - 1/(x - 1) + 2/(x - 2),1 - 2/(x - 1) + 1/(x - 2),A,লব ÷ হর = 1; A = 2; B = -1।,4
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,94,1/(x - 1)(x² + 4) = A/(x - 1) + (Bx + C)/(x² + 4) হলে B = ?,1/4,-1/4,1/2,  -1/5,D,x² সহগ: A + B = 0; A = 1/4; তাই B = -1/5।,4
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,95,(x + 2)/(x - 1)(x² + 1) এর আংশিক ভগ্নাংশে A = ?,1/2,-1/2,3/2,-3/2,C,x = 1 হলে 3 = A(1² + 1); তাই A = 3/2।,4
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,96,1/(x² + 1)² এর আংশিক ভগ্নাংশে A = ?,1/2,-1/2,0,1,C,A/(x² + 1) + (Bx + C)/(x² + 1)²; x² সহগ: A = 0।,5
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,97,(x² + x + 1)/(x - 1)(x - 2)(x - 3) এর আংশিক ভগ্নাংশে A = ?,1/2,-1/2,3/2,-3/2,C,x = 1 হলে 3 = A(1 - 2)(1 - 3); তাই A = 3/2।,5
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,98,2/(x - 1)²(x - 2) = A/(x - 1) + B/(x - 1)² + C/(x - 2) হলে B = ?,1,-1,2,-2,D,x = 1 হলে 2 = B(1 - 2); তাই B = -2।,5
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,99,(x² - 2)/(x - 1)(x² + 1) এর আংশিক ভগ্নাংশে A = ?,2025-01-02 00:00:00,  -1/2,2,-2,B,x = 1 হলে -1 = A(1² + 1); তাই A = -1/2।,5
মূলদ ভগ্নাংশ ও আংশিক ভগ্নাংশ,100,1/(x - 1)(x² + 1)² = A/(x - 1) + (Bx + C)/(x² + 1) + (Dx + E)/(x² + 1)² হলে A = ?,1/2,-1/2,  1/4,-1/3,C,x = 1 হলে 1 = A(1² + 1)²; তাই A = 1/4।,5
বহুপদী ধারণা,101,কোনটি বহুপদী রাশি?,3x⁴ + 2,x⁻¹ + 5,x/√y,2x + 1/y,A,বহুপদীতে শুধু অঋণাত্মক পূর্ণসংখ্যা ঘাত থাকে; x⁻¹ এবং √y বহুপদী নয়।,1
বহুপদী ধারণা,102,বহুপদী P(x) = 5x³ - 4x + 1 এর ডিগ্রি কত?,1,2,3,4,C,সর্বোচ্চ ঘাতের পদ 5x³; তাই ডিগ্রি 3।,1
