Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
বীজগাণিতিক সূত্র,1,(2x + 3y)^2 এর মান কত?,4x^2 + 9y^2,4x^2 + 12xy + 9y^2,4x^2 + 6xy + 9y^2,16x^2 + 9y^2,B,"(a + b)^2 = a^2 + 2ab + b^2 সূত্র ব্যবহার করে, এখানে a = 2x এবং b = 3y। তাই, (2x + 3y)^2 = (2x)^2 + 2(2x)(3y) + (3y)^2 = 4x^2 + 12xy + 9y^2।",1
বীজগাণিতিক সূত্র,2,(5a - 2b)^2 এর মান কত?,25a^2 - 20ab + 4b^2,25a^2 + 20ab + 4b^2,25a^2 - 10ab + 4b^2,25a^2 + 4b^2,A,"(a - b)^2 = a^2 - 2ab + b^2 সূত্র ব্যবহার করে, এখানে a = 5a এবং b = 2b। তাই, (5a - 2b)^2 = (5a)^2 - 2(5a)(2b) + (2b)^2 = 25a^2 - 20ab + 4b^2।",1
বীজগাণিতিক সূত্র,3,(a + b)^2 - (a - b)^2 এর সরলীকৃত মান কত?,4ab,2ab,a^2 + b^2,2a^2 + 2b^2,A,(a + b)^2 - (a - b)^2 = (a^2 + 2ab + b^2) - (a^2 - 2ab + b^2) = 4ab।,2
বীজগাণিতিক সূত্র,4,(3x + y + 2z)^2 এর মান কত?,9x^2 + y^2 + 4z^2 + 6xy + 12xz + 4yz,9x^2 + y^2 + 4z^2,9x^2 + y^2 + 4z^2 + 6xy + 4yz,9x^2 + y^2 + 4z^2 + 12xz + 4yz,A,"(a + b + c)^2 = a^2 + b^2 + c^2 + 2ab + 2bc + 2ca সূত্র ব্যবহার করে, এখানে a = 3x, b = y, c = 2z। তাই, (3x + y + 2z)^2 = (3x)^2 + y^2 + (2z)^2 + 2(3x)(y) + 2(y)(2z) + 2(3x)(2z) = 9x^2 + y^2 + 4z^2 + 6xy + 4yz + 12xz।",3
বীজগাণিতিক সূত্র,5,"যদি a^2 + b^2 = 25 এবং ab = 12 হয়, তবে (a + b)^2 এর মান কত?",49,37,25,13,A,"(a + b)^2 = a^2 + b^2 + 2ab। দেওয়া আছে a^2 + b^2 = 25 এবং ab = 12। তাই, (a + b)^2 = 25 + 2(12) = 25 + 24 = 49।",2
বীজগাণিতিক সূত্র,6,"যদি (a + b + c)^2 = 36 এবং a^2 + b^2 + c^2 = 16 হয়, তবে ab + bc + ca এর মান কত?",10,20,36,16,A,"(a + b + c)^2 = a^2 + b^2 + c^2 + 2(ab + bc + ca)। দেওয়া আছে (a + b + c)^2 = 36 এবং a^2 + b^2 + c^2 = 16। তাই, 36 = 16 + 2(ab + bc + ca)। অতএব, 2(ab + bc + ca) = 36 - 16 = 20, তাই ab + bc + ca = 20/2 = 10।",3
বীজগাণিতিক সূত্র,7,"যদি (a + b)^2 = 49 এবং (a - b)^2 = 25 হয়, তবে ab এর মান কত?",6,12,24,10,A,"(a + b)^2 = 49 এবং (a - b)^2 = 25। তাই, (a + b)^2 - (a - b)^2 = 49 - 25 = 24। আমরা জানি, (a + b)^2 - (a - b)^2 = 4ab। অতএব, 4ab = 24, তাই ab = 24/4 = 6।",4
বীজগাণিতিক সূত্র,8,(2x + 3y)^3 এর মান কত?,8x^3 + 36x^2y + 54xy^2 + 27y^3,8x^3 + 12x^2y + 18xy^2 + 27y^3,8x^3 + 27y^3,8x^3 + 24x^2y + 54xy^2 + 27y^3,A,"(a + b)^3 = a^3 + 3a^2b + 3ab^2 + b^3 সূত্র ব্যবহার করে, এখানে a = 2x এবং b = 3y। তাই, (2x + 3y)^3 = (2x)^3 + 3(2x)^2(3y) + 3(2x)(3y)^2 + (3y)^3 = 8x^3 + 36x^2y + 54xy^2 + 27y^3।",3
বীজগাণিতিক সূত্র,9,(x - 2y)^3 এর মান কত?,x^3 - 6x^2y + 12xy^2 - 8y^3,x^3 - 2xy + 8y^3,x^3 - 8y^3,x^3 - 6x^2y + 12xy^2 - 2y^3,A,"(a - b)^3 = a^3 - 3a^2b + 3ab^2 - b^3 সূত্র ব্যবহার করে, এখানে a = x এবং b = 2y। তাই, (x - 2y)^3 = x^3 - 3x^2(2y) + 3x(2y)^2 - (2y)^3 = x^3 - 6x^2y + 12xy^2 - 8y^3।",3
বীজগাণিতিক সূত্র,10,"যদি x + y = 7 এবং xy = 12 হয়, তবে x^3 + y^3 এর মান কত?",217,91,49,343,B,"x^3 + y^3 = (x + y)^3 - 3xy(x + y)। দেওয়া আছে x + y = 7 এবং xy = 12। তাই, x^3 + y^3 = (7)^3 - 3(12)(7) = 343 - 252 = 91।",4
বীজগাণিতিক সূত্র,11,"যদি a^2 + b^2 = 13 এবং ab = 6 হয়, তবে a^4 + b^4 এর মান কত?",97,169,121,73,A,"a^4 + b^4 = (a^2 + b^2)^2 - 2a^2b^2। দেওয়া আছে a^2 + b^2 = 13 এবং ab = 6, তাই a^2b^2 = (ab)^2 = 36। অতএব, a^4 + b^4 = (13)^2 - 2(36) = 169 - 72 = 97।",5
বীজগাণিতিক সূত্র,12,(a + b + c + d)^2 এর মান কত?,a^2 + b^2 + c^2 + d^2 + 2ab + 2ac + 2ad + 2bc + 2bd + 2cd,a^2 + b^2 + c^2 + d^2 + ab + ac + ad + bc + bd + cd,a^2 + b^2 + c^2 + d^2,a^2 + b^2 + c^2 + d^2 + 4ab + 4ac + 4ad + 4bc + 4bd + 4cd,A,(a + b + c + d)^2 = (a + b)^2 + 2(a + b)(c + d) + (c + d)^2 = a^2 + b^2 + c^2 + d^2 + 2ab + 2ac + 2ad + 2bc + 2bd + 2cd।,4
বীজগাণিতিক সূত্র,13,(5x + 7y + 3z)^2 + 2(7x - 7y - 3z)(5x + 7y + 3z) + (7x - 7y - 3z)^2 সরল করুন।,144x^2,100x^2,196x^2,225x^2,A,ধরি a = 5x + 7y + 3z এবং b = 7x - 7y - 3z। তাহলে প্রকাশটি হয় a^2 + 2ab + b^2 = (a + b)^2 = (5x + 7y + 3z + 7x - 7y - 3z)^2 = (12x)^2 = 144x^2।,6
বীজগাণিতিক সূত্র,14,"যদি x - y = 2 এবং xy = 24 হয়, তবে x + y এর মান কত?",10,8,6,12,A,"(x + y)^2 = (x - y)^2 + 4xy = (2)^2 + 4(24) = 4 + 96 = 100। তাই, x + y = ±√100 = ±10। যেহেতু x + y ধনাত্মক হতে হবে (কারণ xy = 24 ধনাত্মক), তাই x + y = 10।",5
বীজগাণিতিক সূত্র,15,"যদি a^4 + a^2b^2 + b^4 = 3 এবং a^2 + ab + b^2 = 3 হয়, তবে a^2 + b^2 এর মান কত?",2,3,1,4,A,"a^4 + a^2b^2 + b^4 = (a^2 + b^2)^2 - (ab)^2 = (a^2 + ab + b^2)(a^2 - ab + b^2)। দেওয়া আছে a^4 + a^2b^2 + b^4 = 3 এবং a^2 + ab + b^2 = 3, তাই 3 = 3(a^2 - ab + b^2), অতএব a^2 - ab + b^2 = 1। এখন a^2 + ab + b^2 = 3 এবং a^2 - ab + b^2 = 1 যোগ করলে, আমরা পাই 2(a^2 + b^2) = 4, তাই a^2 + b^2 = 2।",7
বীজগাণিতিক সূত্র,16,প্রমাণ করুন যে (a + b)^4 - (a - b)^4 = 8ab(a^2 + b^2)। যখন a = 2 এবং b = 1 হয় তখন এই প্রকাশের মান কত?,24,32,40,48,A,"(a + b)^4 - (a - b)^4 = [(a + b)^2 + (a - b)^2][(a + b)^2 - (a - b)^2] = 2(a^2 + b^2) × 4ab = 8ab(a^2 + b^2)। a = 2, b = 1 এর জন্য, আমরা পাই 8(2)(1)(2^2 + 1^2) = 8(2)(1)(5) = 24।",6
বীজগাণিতিক সূত্র,17,"যদি a + b + c = 15 এবং a^2 + b^2 + c^2 = 83 হয়, তবে ab + bc + ca এর মান কত?",71,83,15,31,A,"2(ab + bc + ca) = (a + b + c)^2 - (a^2 + b^2 + c^2) = (15)^2 - 83 = 225 - 83 = 142। তাই, ab + bc + ca = 142/2 = 71।",5
বীজগাণিতিক সূত্র,18,"যদি a + b + c = 2 এবং ab + bc + ca = 1 হয়, তবে (a + b)^2 + (b + c)^2 + (c + a)^2 এর মান কত?",6,8,4,10,A,(a + b)^2 + (b + c)^2 + (c + a)^2 = (a + b + c)^2 + (a + b + c)^2 - 2(ab + bc + ca) = (2)^2 + (2)^2 - 2(1) = 4 + 4 - 2 = 6।,6
বীজগাণিতিক সূত্র,19,(2x + 3y)(4x - 5y) কে দুটি বর্গের পার্থক্য হিসেবে প্রকাশ করুন।,(3x - y)^2 - (4y - x)^2,(3x + y)^2 - (4y + x)^2,(3x - y)^2 - (4y + x)^2,(3x + y)^2 - (4y - x)^2,A,"ধরি a = 2x + 3y, b = 4x - 5y। ab = [(a + b)/2]^2 - [(a - b)/2]^2 ব্যবহার করে, আমরা পাই (2x + 3y)(4x - 5y) = [(6x - 2y)/2]^2 - [(8y - 2x)/2]^2 = (3x - y)^2 - (4y - x)^2।",7
বীজগাণিতিক সূত্র,20,"যদি x = √3 + √2 হয়, তবে x^3 + 1/x^3 এর মান কত?",18√3,12√3,6√3,24√3,A,"1/x = 1/(√3 + √2) = (√3 - √2)/(3 - 2) = √3 - √2। তাই, x + 1/x = (√3 + √2) + (√3 - √2) = 2√3। তারপর, x^3 + 1/x^3 = (x + 1/x)^3 - 3(x + 1/x) = (2√3)^3 - 3(2√3) = 8(3√3) - 6√3 = 24√3 - 6√3 = 18√3।",8
বীজগাণিতিক সূত্র,21,"যদি x + y = 5, xy = 6, এবং x > y হয়, তবে 2(x^2 + y^2) এর মান কত?",26,20,14,32,A,2(x^2 + y^2) = 2[(x + y)^2 - 2xy] = 2[(5)^2 - 2(6)] = 2(25 - 12) = 2(13) = 26।,4
বীজগাণিতিক সূত্র,22,"যদি x + y = 5, xy = 6, এবং x > y হয়, তবে x^3 - y^3 - 3(x^2 + y^2) এর মান কত?",-20,-10,0,10,A,"x - y = √[(x + y)^2 - 4xy] = √[25 - 24] = 1। Q21 থেকে, 2(x^2 + y^2) = 26, তাই x^2 + y^2 = 13। তাহলে, x^3 - y^3 - 3(x^2 + y^2) = (x - y)^3 + 3xy(x - y) - 3(13) = (1)^3 + 3(6)(1) - 3(13) = 1 + 18 - 39 = -20।",6
বীজগাণিতিক সূত্র,23,"যদি x + y = 5, xy = 6, এবং x > y হয়, তবে x^5 + y^5 এর মান কত?",275,243,32,515,A,"Q22 থেকে, x - y = 1। x + y = 5 এবং x - y = 1 সমাধান করে, আমরা পাই x = 3, y = 2। তাই, x^5 + y^5 = 3^5 + 2^5 = 243 + 32 = 275।",7
বীজগাণিতিক সূত্র,24,(5x + 2y)^2 এর মান কত?,25x^2 + 20xy + 4y^2,25x^2 + 4y^2,25x^2 + 10xy + 4y^2,25x^2 - 20xy + 4y^2,A,"(a + b)^2 = a^2 + 2ab + b^2 সূত্র ব্যবহার করে, এখানে a = 5x এবং b = 2y, আমরা পাই (5x + 2y)^2 = (5x)^2 + 2(5x)(2y) + (2y)^2 = 25x^2 + 20xy + 4y^2।",1
বীজগাণিতিক সূত্র,25,"যদি a + 1/a = 5 হয়, তবে a^2 + 1/a^2 + a^4 + 1/a^4 এর মান কত?",527,479,431,548,D,"a^2 + 1/a^2 = (a + 1/a)^2 - 2 = (5)^2 - 2 = 23। তারপর, a^4 + 1/a^4 = (a^2 + 1/a^2)^2 - 2 = (23)^2 - 2 = 527 - 2 = 525। মোট = 23 + 525 = 548।",10
বীজগাণিতিক সূত্র,26,"যদি x + y = 5, xy = 6, এবং x > y হয়, তবে x^3 - y^3 - 3(x^2 + y^2) এর মান কত?",0,10,-20,-28,C,"x - y = √[(x + y)^2 - 4xy] = √[25 - 24] = 1। Q121 থেকে, 2(x^2 + y^2) = 26, তাই x^2 + y^2 = 13। x^3 - y^3 = (x - y)[(x - y)^2 + 3xy] = 1(1 + 18) = 19। তাই, x^3 - y^3 - 3(x^2 + y^2) = 19 - 3(13) = 19 - 39 = -20।",7
বীজগাণিতিক সূত্র,27,"যদি a + b = 9m এবং ab = 18m^2 হয়, তবে a - b এর মান কত?",3m,5m,7m,9m,A,"(a - b)^2 = (a + b)^2 - 4ab = (9m)^2 - 4(18m^2) = 81m^2 - 72m^2 = 9m^2। তাই, a - b = ±√(9m^2) = ±3m। যেহেতু a - b ধনাত্মক বা ঋণাত্মক হতে পারে, আমরা স্ট্যান্ডার্ড কনভেনশন অনুযায়ী ধনাত্মক মান নিই: 3m।",5
বীজগাণিতিক সূত্র,28,"যদি x - 1/x = 4 হয়, তবে x^4 + 1/x^4 এর মান কত?",322,194,130,66,A,"x^2 + 1/x^2 = (x - 1/x)^2 + 2 = (4)^2 + 2 = 18। তারপর, (x^2 + 1/x^2)^2 = x^4 + 2 + 1/x^4 = (18)^2 = 324। তাই, x^4 + 1/x^4 = 324 - 2 = 322।",7
বীজগাণিতিক সূত্র,29,"যদি 2x + 2/x = 3 হয়, তবে x^2 + 1/x^2 এর মান কত?",5/4,7/4,9/4,11/4,A,"(2x + 2/x)^2 = (2x)^2 + 4 + (2/x)^2 = 4(x^2 + 1/x^2) + 4 = (3)^2 = 9। তাই, 4(x^2 + 1/x^2) + 4 = 9, অতএব 4(x^2 + 1/x^2) = 5, এবং x^2 + 1/x^2 = 5/4।",6
বীজগাণিতিক সূত্র,30,"যদি a + 1/a = 2 হয়, তবে a^2 + 1/a^2 + a^4 + 1/a^4 এর মান কত?",8,6,4,2,C,"a^2 + 1/a^2 = (a + 1/a)^2 - 2 = (2)^2 - 2 = 2। তারপর, a^4 + 1/a^4 = (a^2 + 1/a^2)^2 - 2 = (2)^2 - 2 = 2। তাই, a^2 + 1/a^2 + a^4 + 1/a^4 = 2 + 2 = 4। প্রশ্নটি সমতা দেখতে বলে, কিন্তু মান গণনা করে: 2 + 2 = 4।",8
উৎপাদকে বিশ্লেষণ,31,3a^2b + 6ab^2 + 12a^2b^2 কে উৎপাদকে বিশ্লেষণ করুন।,3ab(a + 2b + 4ab),ab(3a + 6b + 12ab),3a^2b(1 + 2b + 4b^2),ab(a + b + ab),A,"প্রতিটি পদে 3, a এবং b সাধারণ উৎপাদক রয়েছে। 3ab উৎপাদক হিসেবে বের করে, আমরা পাই 3ab(a + 2b + 4ab)।",1
উৎপাদকে বিশ্লেষণ,32,2ab(x - y) + 2bc(x - y) + 3ca(x - y) কে উৎপাদকে বিশ্লেষণ করুন।,(x - y)(2ab + 2bc + 3ca),(x + y)(2ab + 2bc + 3ca),(x - y)(2ab + 2bc + 3ca)^2,(x - y)(ab + bc + ca),A,প্রতিটি পদ থেকে সাধারণ পদ (x - y) উৎপাদক হিসেবে বের করুন: (x - y)(2ab + 2bc + 3ca)।,2
উৎপাদকে বিশ্লেষণ,33,4x^2 + 12x + 9 কে উৎপাদকে বিশ্লেষণ করুন।,(2x + 3)^2,(4x + 3)^2,(2x + 9)^2,(x + 3)^2,A,এটি একটি পূর্ণবর্গ: 4x^2 + 12x + 9 = (2x)^2 + 2(2x)(3) + (3)^2 = (2x + 3)^2।,3
উৎপাদকে বিশ্লেষণ,34,9x^2 - 30xy + 25y^2 কে উৎপাদকে বিশ্লেষণ করুন।,(3x - 5y)^2,(9x - 5y)^2,(3x + 5y)^2,(x - 5y)^2,A,এটি একটি পূর্ণবর্গ: 9x^2 - 30xy + 25y^2 = (3x)^2 - 2(3x)(5y) + (5y)^2 = (3x - 5y)^2।,3
উৎপাদকে বিশ্লেষণ,35,a^2 - 1 + 2b - b^2 কে উৎপাদকে বিশ্লেষণ করুন।,(a + b - 1)(a - b + 1),(a - b - 1)(a + b + 1),(a + b)(a - b),(a + 1)(a - 1),A,পুনর্বিন্যাস করুন: a^2 - 1 + 2b - b^2 = a^2 - (b^2 - 2b + 1) = a^2 - (b - 1)^2 = (a + b - 1)(a - b + 1)।,4
উৎপাদকে বিশ্লেষণ,36,a^4 + 64b^4 কে উৎপাদকে বিশ্লেষণ করুন।,(a + 2b)(a - 2b)(a^2 + 4b^2),(a^2 + 8b^2 + 4ab)(a^2 + 8b^2 - 4ab),(a^2 + 2b^2)^2 - (4ab)^2,(a + 4b)(a - 4b)(a^2 + 16b^2),B,a^4 + 64b^4 = (a^2)^2 + (8b^2)^2 = (a^2 + 8b^2)^2 - (4ab)^2 = (a^2 + 8b^2 + 4ab)(a^2 + 8b^2 - 4ab)।,5
উৎপাদকে বিশ্লেষণ,37,x^2 + 12x + 35 কে উৎপাদকে বিশ্লেষণ করুন।,(x + 5)(x + 7),(x + 3)(x + 12),(x + 4)(x + 9),(x + 6)(x + 6),A,"35 এর উৎপাদক খুঁজুন যাদের যোগফল 12: 5 এবং 7। তাই, x^2 + 12x + 35 = (x + 5)(x + 7)।",2
উৎপাদকে বিশ্লেষণ,38,x^2 + x - 20 কে উৎপাদকে বিশ্লেষণ করুন।,(x + 5)(x - 4),(x + 4)(x - 5),(x + 2)(x - 10),(x + 10)(x - 2),A,"-20 এর উৎপাদক খুঁজুন যাদের যোগফল 1: 5 এবং -4। তাই, x^2 + x - 20 = (x + 5)(x - 4)।",2
উৎপাদকে বিশ্লেষণ,39,3x^2 - x - 14 কে উৎপাদকে বিশ্লেষণ করুন।,(3x - 7)(x + 2),(3x + 7)(x - 2),(x - 7)(3x + 2),(x + 7)(3x - 2),A,মধ্যম পদ ভাঙার পদ্ধতি ব্যবহার করুন: 3x^2 - x - 14 = 3x^2 - 7x + 6x - 14 = (3x - 7)(x + 2)।,4
উৎপাদকে বিশ্লেষণ,40,8x^3 + 36x^2y + 54xy^2 + 27y^3 কে উৎপাদকে বিশ্লেষণ করুন।,(2x + 3y)^3,(4x + 9y)^3,(2x + 3y)(4x + 9y)^2,(x + 3y)^3,A,এটি একটি পূর্ণঘন: 8x^3 + 36x^2y + 54xy^2 + 27y^3 = (2x)^3 + 3(2x)^2(3y) + 3(2x)(3y)^2 + (3y)^3 = (2x + 3y)^3।,5
উৎপাদকে বিশ্লেষণ,41,8a^3 + 27b^3 কে উৎপাদকে বিশ্লেষণ করুন।,(2a + 3b)(4a^2 - 6ab + 9b^2),(2a - 3b)(4a^2 + 6ab + 9b^2),(2a + 3b)(4a^2 + 6ab + 9b^2),(2a - 3b)(4a^2 - 6ab + 9b^2),A,a^3 + b^3 = (a + b)(a^2 - ab + b^2) সূত্র ব্যবহার করুন: 8a^3 + 27b^3 = (2a)^3 + (3b)^3 = (2a + 3b)(4a^2 - 6ab + 9b^2)।,4
উৎপাদকে বিশ্লেষণ,42,a^6 - 64 কে উৎপাদকে বিশ্লেষণ করুন।,(a + 2)(a - 2)(a^2 + 2a + 4)(a^2 - 2a + 4),(a^3 + 8)(a^3 - 8),(a + 4)(a - 4)(a^2 + 16),(a + 2)(a - 2)(a^4 + 4),A,a^6 - 64 = (a^3)^2 - (8)^2 = (a^3 + 8)(a^3 - 8) = (a + 2)(a^2 - 2a + 4)(a - 2)(a^2 + 2a + 4)।,6
উৎপাদকে বিশ্লেষণ,43,2x^4 + 16x কে উৎপাদকে বিশ্লেষণ করুন।,2x(x^3 + 8),2x(x + 2)(x^2 - 2x + 4),2x(x - 2)(x^2 + 2x + 4),2x(x^3 - 8),B,2x উৎপাদক হিসেবে বের করুন: 2x^4 + 16x = 2x(x^3 + 8) = 2x(x^3 + 2^3) = 2x(x + 2)(x^2 - 2x + 4)।,3
উৎপাদকে বি�শ্লেষণ,44,8 - a^3 + 3a^2b - 3ab^2 + b^3 কে উৎপাদকে বিশ্লেষণ করুন।,(2 + a - b)(4 - 2a + 2b + a^2 - ab + b^2),(2 - a + b)(4 + 2a - 2b + a^2 - ab + b^2),(2 + a + b)(4 - 2a - 2b + a^2 + ab + b^2),(2 - a - b)(4 + 2a + 2b + a^2 + ab + b^2),B,পুনর্বিন্যাস করুন: 8 - a^3 + 3a^2b - 3ab^2 + b^3 = (2)^3 - (a - b)^3 = (2 - (a - b))((2)^2 + 2(a - b) + (a - b)^2) = (2 - a + b)(4 + 2a - 2b + a^2 - ab + b^2)।,5
উৎপাদকে বিশ্লেষণ,45,(a + b)^3 + (a - b)^3 কে উৎপাদকে বিশ্লেষণ করুন।,2a(a^2 + 3b^2),2a(a^2 - 3b^2),2b(a^2 + 3b^2),2b(a^2 - 3b^2),A,(a + b)^3 + (a - b)^3 = 2[a^3 + 3ab^2] = 2a(a^2 + 3b^2)।,4
উৎপাদকে বিশ্লেষণ,46,1/2x^2 + 7/6x + 1/3 কে উৎপাদকে বিশ্লেষণ করুন।,(x + 1/3)(x + 2),(x + 1/3)(x + 1),(x + 2/3)(x + 1/2),(x + 1/2)(x + 2/3),A,6 দ্বারা গুণ করে ভগ্নাংশ পরিষ্কার করুন: 3x^2 + 7x + 2। উৎপাদকে বিশ্লেষণ: 3x^2 + 6x + x + 2 = (3x + 1)(x + 2)। 6 দ্বারা ভাগ করুন: (1/2x^2 + 7/6x + 1/3) = (x + 1/3)(x + 2)।,6
উৎপাদকে বিশ্লেষণ,47,a^3 + 1/8 কে উৎপাদকে বিশ্লেষণ করুন।,(a + 1/2)(a^2 - 1/2a + 1/4),(a - 1/2)(a^2 + 1/2a + 1/4),(a + 1/4)(a^2 - 1/4a + 1/16),(a - 1/4)(a^2 + 1/4a + 1/16),A,a^3 + 1/8 = a^3 + (1/2)^3 = (a + 1/2)(a^2 - (a)(1/2) + (1/2)^2) = (a + 1/2)(a^2 - 1/2a + 1/4)।,4
উৎপাদকে বিশ্লেষণ,48,16x^2 - 25y^2 - 8xz + 10yz কে উৎপাদকে বিশ্লেষণ করুন।,(4x - 5y - 2z)(4x + 5y + 2z),(4x - 5y)(4x + 5y),(4x - 5y - 2z)^2,(4x + 5y - 2z)(4x - 5y + 2z),A,পুনর্বিন্যাস করুন: 16x^2 - 25y^2 - 8xz + 10yz = (4x)^2 - (5y)^2 - 2(4x)(2z) + 2(5y)(z) = (4x - 5y - 2z)(4x + 5y + 2z)।,5
উৎপাদকে বিশ্লেষণ,49,x^3 + 6x^2y + 11xy^2 + 6y^3 কে উৎপাদকে বিশ্লেষণ করুন।,(x + y)(x + 2y)(x + 3y),(x + y)^2(x + 2y),(x + 2y)^3,(x + y)(x + 3y)^2,A,সমন্বয় করুন: x^3 + 6x^2y + 11xy^2 + 6y^3 = (x + 2y)^3 - xy^2 - 2y^3 = (x + 2y)(x^2 + xy + 3y^2) = (x + y)(x + 2y)(x + 3y)।,7
উৎপাদকে বিশ্লেষণ,50,x^2 + 13x + 36 কে উৎপাদকে বিশ্লেষণ করুন।,(x + 4)(x + 9),(x + 3)(x + 12),(x + 6)(x + 6),(x + 5)(x + 7),A,"36 এর উৎপাদক খুঁজুন যাদের যোগফল 13: 4 এবং 9। তাই, x^2 + 13x + 36 = (x + 4)(x + 9)।",2
উৎপাদকে বিশ্লেষণ,51,x^4 + x^2 - 20 কে উৎপাদকে বিশ্লেষণ করুন।,(x^2 + 5)(x^2 - 4),(x^2 + 4)(x^2 - 5),(x^2 + 2)(x^2 - 10),(x^2 + 10)(x^2 - 2),A,"ধরি u = x^2। তাহলে, x^4 + x^2 - 20 = u^2 + u - 20। উৎপাদকে বিশ্লেষণ: u^2 + 5u - 4u - 20 = (u + 5)(u - 4) = (x^2 + 5)(x^2 - 4)।",4
