Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
উৎপাদকে বিশ্লেষণ,52,a^2 - 30a + 216 কে উৎপাদকে বিশ্লেষণ করুন।,(a - 12)(a - 18),(a - 6)(a - 36),(a - 9)(a - 24),(a - 3)(a - 72),A,"216 এর উৎপাদক খুঁজুন যাদের যোগফল -30: -12 এবং -18। তাই, a^2 - 30a + 216 = (a - 12)(a - 18)।",3
উৎপাদকে বিশ্লেষণ,53,a^8 - a^4 - 2 কে উৎপাদকে বিশ্লেষণ করুন।,(a^4 - 2)(a^4 + 1),(a^4 + 1)(a^4 - 2),(a^2 + 1)(a^2 - 2)(a^4 + 1),(a^2 + 1)(a^2 + 1)(a^4 - 2),B,"ধরি u = a^4। তাহলে, a^8 - a^4 - 2 = u^2 - u - 2 = (u - 2)(u + 1) = (a^4 - 2)(a^4 + 1)।",5
উৎপাদকে বিশ্লেষণ,54,x^2 - 37x - 650 কে উৎপাদকে বিশ্লেষণ করুন।,(x - 50)(x + 13),(x + 50)(x - 13),(x - 25)(x + 26),(x + 25)(x - 26),A,"-650 এর উৎপাদক খুঁজুন যাদের যোগফল -37: -50 এবং 13। তাই, x^2 - 37x - 650 = (x - 50)(x + 13)।",4
উৎপাদকে বিশ্লেষণ,55,9x^2y^2 - 5xy^2 - 14y^2 কে উৎপাদকে বিশ্লেষণ করুন।,y^2(3x - 7)(3x + 2),y^2(3x + 7)(3x - 2),y^2(9x - 5)(x + 14),y^2(9x + 5)(x - 14),A,"y^2 উৎপাদক হিসেবে বের করুন: 9x^2y^2 - 5xy^2 - 14y^2 = y^2(9x^2 - 5x - 14)। তারপর, 9x^2 - 5x - 14 = (3x - 7)(3x + 2)। তাই, y^2(3x - 7)(3x + 2)।",5
উৎপাদকে বিশ্লেষণ,56,4x^4 - 27x^2 - 81 কে উৎপাদকে বিশ্লেষণ করুন।,(2x^2 - 9)(2x^2 + 9),(2x^2 + 9)(2x^2 - 9),(4x^2 + 9)(x^2 - 9),(4x^2 - 9)(x^2 + 9),A,"ধরি u = x^2। তাহলে, 4x^4 - 27x^2 - 81 = 4u^2 - 27u - 81 = (2u - 9)(2u + 9) = (2x^2 - 9)(2x^2 + 9)।",6
উৎপাদকে বিশ্লেষণ,57,ax^2 + (a^2 + 1)x + a কে উৎপাদকে বিশ্লেষণ করুন।,(x + a)(ax + 1),(x + 1)(ax + a),(x - a)(ax - 1),(x - 1)(ax - a),A,মধ্যম পদ ভাঙার পদ্ধতি ব্যবহার করুন: ax^2 + (a^2 + 1)x + a = ax^2 + a^2x + x + a = (ax + 1)(x + a)।,5
উৎপাদকে বিশ্লেষণ,58,3(a^2 + 2a)^2 - 22(a^2 + 2a) + 40 কে উৎপাদকে বিশ্লেষণ করুন।,3(a + 2)(a - 2)(a^2 + 2a - 8),(a^2 + 2a - 8)(3a^2 + 6a - 5),(a^2 + 2a - 5)(3a^2 + 6a - 8),(a^2 + 2a + 5)(3a^2 + 6a + 8),A,"ধরি u = a^2 + 2a। তাহলে, 3u^2 - 22u + 40 = (3u - 10)(u - 4) = 3(a^2 + 2a - 8)(a^2 + 2a - 4)। আরও উৎপাদকে বিশ্লেষণ: 3(a + 4)(a - 2)(a + 4)(a - 2) = 3(a + 2)(a - 2)(a^2 + 2a - 8)।",7
উৎপাদকে বিশ্লেষণ,59,(a - 1)x^2 + a^2xy + (a + 1)y^2 কে উৎপাদকে বিশ্লেষণ করুন।,(x + ay)(ax + y),(x - ay)(ax - y),(x + y)(ax + y),(x - y)(ax - y),A,এটি x এর একটি দ্বিঘাত সমীকরণ: (a - 1)x^2 + a^2xy + (a + 1)y^2। ডিসক্রিমিন্যান্ট ব্যবহার করে উৎপাদকে বিশ্লেষণ করুন: (x + ay)(ax + y)।,6
উৎপাদকে বিশ্লেষণ,60,2b^2c^2 + 2c^2a^2 + 2a^2b^2 - a^4 - b^4 - c^4 কে উৎপাদকে বিশ্লেষণ করুন।,(a^2 + b^2 - c^2)(a^2 - b^2 + c^2),(a^2 + b^2 + c^2)(a^2 - b^2 - c^2),(a^2 - b^2 - c^2)(a^2 + b^2 + c^2),(a^2 + b^2 - c^2)(a^2 - b^2 - c^2),A,পুনর্বিন্যাস করুন: 2b^2c^2 + 2c^2a^2 + 2a^2b^2 - a^4 - b^4 - c^4 = (a^2 + b^2 - c^2)(a^2 - b^2 + c^2)।,8
ভাগশেষ উপপাদ্য,61,"যদি f(x) = 6x^2 - 7x + 5 কে x - 1 দ্বারা ভাগ করা হয়, তবে ভাগশেষ কত?",4,5,6,7,A,"ভাগশেষ উপপাদ্য ব্যবহার করে, f(a) হল f(x) কে (x - a) দ্বারা ভাগ করলে ভাগশেষ। এখানে, a = 1, তাই f(1) = 6(1)^2 - 7(1) + 5 = 6 - 7 + 5 = 4।",2
ভাগশেষ উপপাদ্য,62,"যদি f(x) = x^3 - x - 6 কে x - 2 দ্বারা ভাগ করা হয়, তবে ভাগশেষ কত?",0,1,2,3,A,"f(2) = (2)^3 - 2 - 6 = 8 - 2 - 6 = 0। যেহেতু ভাগশেষ 0, তাই x - 2 হল f(x) এর একটি উৎপাদক।",3
ভাগশেষ উপপাদ্য,63,x^3 - x - 6 কে ভাগশেষ উপপাদ্য ব্যবহার করে উৎপাদকে বিশ্লেষণ করুন।,(x - 2)(x^2 + 2x + 3),(x + 2)(x^2 - 2x + 3),(x - 3)(x^2 + 3x + 2),(x + 3)(x^2 - 3x + 2),A,"Q62 থেকে, x - 2 একটি উৎপাদক যেহেতু f(2) = 0। উৎপাদকে বিশ্লেষণ: x^3 - x - 6 = (x - 2)(x^2 + 2x + 3)।",4
ভাগশেষ উপপাদ্য,64,"যদি f(x) = x^3 - 3xy^2 + 2y^3 কে x - y দ্বারা ভাগ করা হয়, তবে ভাগশেষ কত?",0,y^3,2y^3,3y^3,A,"f(y) = y^3 - 3y(y^2) + 2y^3 = y^3 - 3y^3 + 2y^3 = 0। তাই, x - y একটি উৎপাদক, এবং ভাগশেষ 0।",4
ভাগশেষ উপপাদ্য,65,x^3 - 3xy^2 + 2y^3 কে উৎপাদকে বিশ্লেষণ করুন।,(x - y)^2(x + 2y),(x + y)(x - y)(x + 2y),(x - y)(x^2 + xy + 2y^2),(x + y)(x^2 - xy + 2y^2),A,"Q64 থেকে, x - y একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: x^3 - 3xy^2 + 2y^3 = (x - y)(x^2 + xy - 2y^2) = (x - y)^2(x + 2y)।",5
ভাগশেষ উপপাদ্য,66,"যদি f(x) = 54x^4 + 27x^3a - 16x - 8a কে 2x + a দ্বারা ভাগ করা হয়, তবে ভাগশেষ কত?",0,a,2a,4a,A,"ভ্যানিশিং পদ্ধতি ব্যবহার করে, 2x + a দ্বারা ভাগ করুন, তাই x = -a/2। f(-a/2) = 54(-a/2)^4 + 27(-a/2)^3a - 16(-a/2) - 8a = 0। তাই, ভাগশেষ 0, এবং 2x + a একটি উৎপাদক।",6
ভাগশেষ উপপাদ্য,67,54x^4 + 27x^3a - 16x - 8a কে উৎপাদকে বিশ্লেষণ করুন।,(2x + a)(3x - 2)(9x^2 + 6x + 4),(2x - a)(3x + 2)(9x^2 - 6x + 4),(2x + a)(3x + 2)(9x^2 + 6x + 4),(2x - a)(3x - 2)(9x^2 - 6x + 4),A,"Q66 থেকে, 2x + a একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: 54x^4 + 27x^3a - 16x - 8a = (2x + a)(27x^3 - 8) = (2x + a)(3x - 2)(9x^2 + 6x + 4)।",7
ভাগশেষ উপপাদ্য,68,"যদি g(a) = a^3 + a^2 + 10a - 8 কে a - 2 দ্বারা ভাগ করা হয়, তবে ভাগশেষ কত?",24,20,16,12,A,g(2) = (2)^3 + (2)^2 + 10(2) - 8 = 8 + 4 + 20 - 8 = 24।,3
ভাগশেষ উপপাদ্য,69,a^3 - 9 + (a + 1)^3 কে উৎপাদকে বিশ্লেষণ করুন।,(a - 1)(2a^2 + 5a + 8),(a + 1)(2a^2 + 3a + 8),(a - 1)(2a^2 + 3a + 8),(a + 1)(2a^2 + 5a + 8),A,"সরল করুন: a^3 - 9 + (a + 1)^3 = 2a^3 + 3a^2 + 3a - 8। পরীক্ষা করুন a = 1: f(1) = 0, তাই a - 1 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: (a - 1)(2a^2 + 5a + 8)।",6
ভাগশেষ উপপাদ্য,70,x^3 - 21x - 20 কে উৎপাদকে বিশ্লেষণ করুন।,(x + 1)(x - 5)(x + 4),(x - 1)(x + 5)(x - 4),(x + 1)(x + 5)(x - 4),(x - 1)(x - 5)(x + 4),B,"-20 এর উৎপাদক পরীক্ষা করুন: f(1) = 0, তাই x - 1 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: x^3 - 21x - 20 = (x - 1)(x^2 + x - 20) = (x - 1)(x + 5)(x - 4)।",5
ভাগশেষ উপপাদ্য,71,2x^3 - 3x^2 + 3x - 1 কে উৎপাদকে বিশ্লেষণ করুন।,(x - 1)(2x^2 - x + 1),(x + 1)(2x^2 - x - 1),(x - 1)(2x^2 + x + 1),(x + 1)(2x^2 + x - 1),A,"x = 1 পরীক্ষা করুন: f(1) = 2 - 3 + 3 - 1 = 0, তাই x - 1 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: 2x^3 - 3x^2 + 3x - 1 = (x - 1)(2x^2 - x + 1)।",6
ভাগশেষ উপপাদ্য,72,x^3 + 6x^2 + 11x + 6 কে উৎপাদকে বিশ্লেষণ করুন।,(x + 1)(x + 2)(x + 3),(x - 1)(x - 2)(x - 3),(x + 1)(x + 3)(x + 4),(x - 1)(x - 3)(x - 4),A,"x = -1 পরীক্ষা করুন: f(-1) = -1 + 6 - 11 + 6 = 0, তাই x + 1 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: x^3 + 6x^2 + 11x + 6 = (x + 1)(x^2 + 5x + 6) = (x + 1)(x + 2)(x + 3)।",5
ভাগশেষ উপপাদ্য,73,"যদি f(x) = 3a^3 + 2a + 5 কে a + 1 দ্বারা ভাগ করা হয়, তবে ভাগশেষ কত?",0,1,2,3,A,"f(-1) = 3(-1)^3 + 2(-1) + 5 = -3 - 2 + 5 = 0। তাই, ভাগশেষ 0।",4
ভাগশেষ উপপাদ্য,74,x^3 - 7xy^2 - 6y^3 কে উৎপাদকে বিশ্লেষণ করুন।,(x + y)(x - 2y)(x + 3y),(x - y)(x + 2y)(x + 3y),(x + y)^2(x - 2y),(x - y)(x + 3y)^2,B,"x = y পরীক্ষা করুন: f(y) = 0, তাই x - y একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: x^3 - 7xy^2 - 6y^3 = (x - y)(x + 2y)(x + 3y)।",6
ভাগশেষ উপপাদ্য,75,x^3 + 2x^2 - 5x - 6 কে উৎপাদকে বিশ্লেষণ করুন।,(x + 1)(x - 2)(x + 3),(x - 1)(x + 2)(x - 3),(x + 1)(x + 2)(x - 3),(x - 1)(x - 2)(x + 3),A,"x = -1 পরীক্ষা করুন: f(-1) = 0, তাই x + 1 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: x^3 + 2x^2 - 5x - 6 = (x + 1)(x - 2)(x + 3)।",5
ভাগশেষ উপপাদ্য,76,x^3 + 4x^2 + x - 6 কে উৎপাদকে বিশ্লেষণ করুন।,(x + 1)(x - 2)(x + 3),(x + 2)(x - 1)(x + 3),(x - 1)(x + 2)(x + 3),(x + 1)(x + 2)(x - 3),D,"x = 1 পরীক্ষা করুন: f(1) = 0, তাই x - 1 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: x^3 + 4x^2 + x - 6 = (x + 1)(x + 2)(x - 3)।",5
ভাগশেষ উপপাদ্য,77,a^3 + 3a + 36 কে উৎপাদকে বিশ্লেষণ করুন।,(a + 3)(a^2 - 3a + 12),(a - 3)(a^2 + 3a + 12),(a + 4)(a^2 - 4a + 9),(a - 4)(a^2 + 4a + 9),A,"a = -3 পরীক্ষা করুন: f(-3) = 0, তাই a + 3 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: a^3 + 3a + 36 = (a + 3)(a^2 - 3a + 12)।",6
ভাগশেষ উপপাদ্য,78,a^4 - 4a + 3 কে উৎপাদকে বিশ্লেষণ করুন।,(a - 1)(a + 1)(a^2 + 3),(a - 1)(a + 1)(a^2 - 3),(a - 1)^2(a^2 + 3),(a + 1)^2(a^2 - 3),B,"a = 1 পরীক্ষা করুন: f(1) = 0, তাই a - 1 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: a^4 - 4a + 3 = (a - 1)(a + 1)(a^2 - 3)।",7
ভাগশেষ উপপাদ্য,79,x^3 - x - 24 কে উৎপাদকে বিশ্লেষণ করুন।,(x - 3)(x^2 + 3x + 8),(x + 3)(x^2 - 3x + 8),(x - 4)(x^2 + 4x + 6),(x + 4)(x^2 - 4x + 6),A,"x = 3 পরীক্ষা করুন: f(3) = 0, তাই x - 3 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: x^3 - x - 24 = (x - 3)(x^2 + 3x + 8)।",6
ভাগশেষ উপপাদ্য,80,2x^4 - 3x^3 - 3x - 2 কে উৎপাদকে বিশ্লেষণ করুন।,(x - 2)(2x^3 + x^2 + 2x + 1),(x + 2)(2x^3 - 7x^2 + 8x - 1),(x - 1)(2x^3 - x^2 - 2x - 2),(x + 1)(2x^3 - 5x^2 + 2x + 2),C,"x = 1 পরীক্ষা করুন: f(1) = 0, তাই x - 1 একটি উৎপাদক। উৎপাদকে বিশ্লেষণ: 2x^4 - 3x^3 - 3x - 2 = (x - 1)(2x^3 - x^2 - 2x - 2)।",7
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,81,"একটি ক্রীড়া অনুষ্ঠানের জন্য Tk. 45000 বাজেট নির্ধারণ করা হয়েছিল, প্রতিটি সদস্য সমানভাবে চাঁদা দিয়ে। যদি 5 জন সদস্য অংশগ্রহণ করতে অস্বীকার করে, এবং প্রতি মাথাপিছু চাঁদা Tk. 15 বৃদ্ধি পায়, তবে সংগঠনে কতজন সদস্য ছিল?",125,120,130,135,A,"ধরি x হল সদস্য সংখ্যা, q হল প্রতি মাথার চাঁদা। তাহলে qx = 45000, এবং (x - 5)(q + 15) = 45000। সমাধান করুন: q = 3x - 15, তাই (3x - 15)x = 45000, বা x^2 - 5x - 15000 = 0। সমাধান করুন: x = 125 বা x = -120। তাই, x = 125।",7
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,82,"রফিক একটি কাজ 10 দিনে করতে পারে, শফিক 15 দিনে করতে পারে। তারা একসাথে কত দিনে কাজটি শেষ করতে পারবে?",6,5,7,8,A,"রফিকের হার = 1/10, শফিকের হার = 1/15। একসাথে, (1/10 + 1/15) = 1/d। সমাধান করুন: 1/d = 5/30, d = 6 দিন।",4
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,83,একজন নৌকাবাহক x কিমি দূরত্ব t1 ঘণ্টায় স্রোতের বিপরীতে এবং t2 ঘণ্টায় স্রোতের সাথে পাড়ি দেয়। নৌকার গতি কত?,(x/2)(1/t1 + 1/t2),(x/2)(1/t2 - 1/t1),x/(t1 + t2),x/(t1 - t2),A,"ধরি u হল নৌকার গতি, v হল স্রোতের গতি। u - v = x/t1, u + v = x/t2। যোগ করুন: 2u = x(1/t1 + 1/t2), তাই u = (x/2)(1/t1 + 1/t2)।",6
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,84,একটি পাইপ একটি ট্যাঙ্ক 12 মিনিটে ভরে; আরেকটি পাইপ প্রতি মিনিটে 14 লিটার বের করে দেয়। একসাথে তারা ট্যাঙ্কটি 96 মিনিটে ভরে। ট্যাঙ্কের ধারণক্ষমতা কত?,192 লিটার,180 লিটার,204 লিটার,216 লিটার,A,"ধরি প্রতি মিনিটে x লিটার প্রবেশ করে, y লিটার হল ট্যাঙ্কের ধারণক্ষমতা। y = 12x, y = 96x - 96(14)। সমাধান করুন: y = 192 লিটার।",7
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,85,"একটি বাস একটি পিকনিকের জন্য Tk. 2400 এ ভাড়া করা হয়েছিল, সমান ভাড়ায়। 10 জন যাত্রী অনুপস্থিত থাকায় ভাড়া প্রতি মাথায় Tk. 8 বৃদ্ধি পায়। কতজন যাত্রী বাসে উঠেছিল?",50,60,40,70,A,"ধরি x হল যাত্রী সংখ্যা, ভাড়া = 2400/x। তাহলে (x - 10)(2400/x + 8) = 2400। সমাধান করুন: x^2 - 10x - 3000 = 0, x = 50।",7
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,86,"A এবং B একসাথে একটি কাজ p দিনে করতে পারে, A একা q দিনে করতে পারে। B একা কত দিনে কাজটি করতে পারবে?",pq/(p - q),pq/(q - p),p/(q - p),q/(p - q),B,"A এর হার = 1/q, A + B এর হার = 1/p। B এর হার = 1/p - 1/q = (q - p)/(pq)। তাই, B একা কাজটি pq/(q - p) দিনে করতে পারবে।",6
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,87,"একজন ব্যক্তি স্রোতের বিপরীতে 2 কিমি/ঘণ্টা গতিতে নৌকা বায়। যদি স্রোতের গতি 3 কিমি/ঘণ্টা হয়, তবে 32 কিমি স্রোতের সাথে পাড়ি দিতে কত সময় লাগবে?",4 ঘণ্টা,5 ঘণ্টা,6 ঘণ্টা,8 ঘণ্টা,A,"স্রোতের বিপরীতে গতি = 2 কিমি/ঘণ্টা, স্রোত = 3 কিমি/ঘণ্টা, তাই নৌকার গতি = 5 কিমি/ঘণ্টা। স্রোতের সাথে, গতি = 5 + 3 = 8 কিমি/ঘণ্টা। সময় = 32/8 = 4 ঘণ্টা।",5
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,88,"একটি বইয়ের মূল্য Tk. 24, যা প্রকৃত মূল্যের 80%। সরকার প্রতি বইয়ে কত টাকা ভর্তুকি দেয়?",Tk. 6,Tk. 8,Tk. 10,Tk. 12,A,"24 = 0.8 × প্রকৃত মূল্য, তাই প্রকৃত মূল্য = 24/0.8 = 30। ভর্তুকি = 30 - 24 = Tk. 6।",4
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,89,"যদি 10টি কমলালেবু প্রতি টাকায় বিক্রি হয় এবং এতে r% ক্ষতি হয়, তবে 8% লাভের জন্য প্রতি টাকায় কতটি কমলালেবু বিক্রি করতে হবে?",10(100 - r)/(108),10(100 + r)/(108),10(100 - r)/(100 + r),10(108)/(100 - r),A,10টি কমলালেবুর ক্রয়মূল্য = 100/(100 - r)। 8% লাভের জন্য বিক্রয়মূল্য = (100 + 8)/(100 - r) × 10 = 10(100 - r)/(108)।,7
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,90,Tk. 650 এর উপর 6 বছরে 7% হারে সরল সুদে লাভ কত?,Tk. 273,Tk. 260,Tk. 286,Tk. 300,A,"I = Pnr, যেখানে P = 650, n = 6, r = 7/100। I = 650 × 6 × (7/100) = 273।",4
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,91,Tk. 15000 এর উপর 3 বছরে 6% হারে চক্রবৃদ্ধি মূলধন কত?,Tk. 17865.24,Tk. 16875,Tk. 18850,Tk. 15875,A,A = P(1 + r)^n = 15000(1 + 0.06)^3 = 15000(53/50)^3 = 15000 × 148877/125000 = 17865.24।,6
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,92,"যদি 10টি লেবু Tk. 50 এ বিক্রি হয় এবং এতে 50% ক্ষতি হয়, তবে 6টি লেবু Tk. 50 এ বিক্রি করলে লাভ/ক্ষতি কত?",20% লাভ,25% লাভ,10% ক্ষতি,15% লাভ,A,"10টি লেবুর ক্রয়মূল্য = 50/(1 - 0.5) = 100, তাই 1টি লেবু = 10। 6টি লেবুর বিক্রয়মূল্য = 50, ক্রয়মূল্য = 6 × 10 = 60। লাভ = (50 - 60)/60 = -10/60, কিন্তু 6টি 50 এ বিক্রি: 50/6 বনাম 10, লাভ = (50/6 - 10)/10 = 20%।",7
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,93,Tk. 750 এর উপর 4 বছরে 6.5% হারে সরল সুদে লাভ কত?,Tk. 195,Tk. 180,Tk. 210,Tk. 225,A,I = Pnr = 750 × 4 × (6.5/100) = 750 × 4 × 0.065 = 195।,5
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,94,Tk. 2000 এর উপর 3 বছরে 4% হারে চক্রবৃদ্ধি সুদ কত?,Tk. 249.86,Tk. 240,Tk. 260,Tk. 270,A,A = 2000(1 + 0.04)^3 = 2000(1.04)^3 = 2000 × 1.124864 = 2249.86। সুদ = 2249.86 - 2000 = 249.86।,6
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,95,"যদি 10টি আইসক্রিম স্টিক প্রতি টাকায় বিক্রি হয় এবং এতে x% ক্ষতি হয়, তবে z% লাভের জন্য কতটি স্টিক বিক্রি করতে হবে?",(1000 - 10x)/(100 + z),(1000 + 10x)/(100 - z),(100 - x)/(100 + z),(100 + x)/(100 - z),A,1টি স্টিকের ক্রয়মূল্য = 100/[(100 - x) × 10]। z% লাভের জন্য বিক্রয়মূল্য = (100 + z)/[(100 - x) × 10]। স্টিকের সংখ্যা = (1000 - 10x)/(100 + z)।,7
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,96,10 জন ব্যক্তি একটি কাজ 7 দিনে 6 ঘণ্টা/দিন কাজ করে শেষ করতে পারে। 14 জন ব্যক্তিকে 6 দিনে কাজটি শেষ করতে প্রতিদিন কত ঘণ্টা কাজ করতে হবে?,5 ঘণ্টা,6 ঘণ্টা,7 ঘণ্টা,8 ঘণ্টা,A,"কাজ = 10 × 7 × 6 = 420 ব্যক্তি-ঘণ্টা। 14 জনের জন্য 6 দিনে: 14 × 6 × h = 420, h = 420/(14 × 6) = 5 ঘণ্টা।",6
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,97,"মিতা একটি কাজ 10 দিনে করে, রিতা 15 দিনে করে। তারা একসাথে কত দিনে কাজটি শেষ করবে?",6 দিন,5 দিন,7 দিন,8 দিন,A,"মিতার হার = 1/10, রিতার হার = 1/15। একসাথে: 1/10 + 1/15 = 5/30, তাই সময় = 6 দিন।",4
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,98,একটি বাস একটি পিকনিকের জন্য Tk. 5700 এ ভাড়া করা হয়েছিল। 5 জন যাত্রী অনুপস্থিত থাকায় ভাড়া প্রতি মাথায় Tk. 3 বৃদ্ধি পায়। কতজন যাত্রী বাসে উঠেছিল?,90,95,85,100,A,"ধরি x হল যাত্রী সংখ্যা। (x - 5)(5700/x + 3) = 5700। সমাধান করুন: x^2 - 5x - 9500 = 0, x = 90।",7
বাস্তব সমস্যা সমাধানে বীজগাণিতিক সূত্র গঠন ও প্রয়োগ,99,একজন নৌকাবাহক d কিমি দূরত্ব p ঘণ্টায় স্রোতের বিপরীতে এবং q ঘণ্টায় স্রোতের সাথে পাড়ি দেয়। স্রোতের গতি কত?,(d/2)(1/q - 1/p),(d/2)(1/p - 1/q),d/(p - q),d/(p + q),A,"u - v = d/p, u + v = d/q। বিয়োগ করুন: 2v = d(1/q - 1/p), তাই v = (d/2)(1/q - 1/p)।",6
